Time, IndividualID, AgeYears, Gender, From_NodeID, To_NodeID, MigrationType, Event,IsInfected, Rel_ID, NumCoitalActs, IsDiscordant, HasMigrated, RelationshipType, RelationshipState, PartnerID, Male_NodeID, Female_NodeID
546,238,18.8544,M,1,3,local,STIPreEmigrating,0,53,54,0,1,INFORMAL,PAUSED,288,1,0
546,146,50.5656,F,1,3,local,STIPreEmigrating,0,39,43,0,1,MARITAL,PAUSED,78,1,1
546,146,50.5656,F,3,0,N/A,STIPostImmigrating,0,39,43,0,1,MARITAL,PAUSED,78,1,3
546,238,18.8544,M,3,0,N/A,STIPostImmigrating,0,53,54,0,1,INFORMAL,PAUSED,288,3,0
546,9,22.281,F,4,0,N/A,STIPostImmigrating,0,1,80,0,1,INFORMAL,NORMAL,161,4,4
546,200,26.5429,F,1,0,N/A,STIPostImmigrating,0,57,38,0,1,MARITAL,PAUSED,307,0,1
546,117,25.0349,F,2,0,N/A,STIPostImmigrating,0,31,32,0,1,INFORMAL,PAUSED,13,4,2
546,345,19.4546,M,3,0,N/A,STIPostImmigrating,0,92,25,0,1,TRANSITORY,PAUSED,264,3,4
547,13,26.4591,M,4,2,local,STIPreEmigrating,0,31,32,0,1,INFORMAL,PAUSED,117,4,0
547,235,49.5485,M,4,2,local,STIPreEmigrating,0,8,21,0,1,MARITAL,PAUSED,123,4,0
547,177,38.5343,F,1,4,local,STIPreEmigrating,0,32,46,0,1,MARITAL,PAUSED,281,0,1
547,177,38.5343,F,4,0,N/A,STIPostImmigrating,0,32,46,0,1,MARITAL,PAUSED,281,0,4
547,235,49.5485,M,2,0,N/A,STIPostImmigrating,0,8,21,0,1,MARITAL,NORMAL,123,2,2
547,13,26.4591,M,2,0,N/A,STIPostImmigrating,0,31,32,0,1,INFORMAL,NORMAL,117,2,2
548,337,48.0855,M,4,3,local,STIPreEmigrating,0,54,48,0,1,MARITAL,PAUSED,194,4,0
548,290,48.8399,F,1,4,local,STIPreEmigrating,0,81,34,0,1,MARITAL,PAUSED,116,0,1
548,290,48.8399,F,4,0,N/A,STIPostImmigrating,0,81,34,0,1,MARITAL,NORMAL,116,4,4
548,337,48.0855,M,3,0,N/A,STIPostImmigrating,0,54,48,0,1,MARITAL,PAUSED,194,3,0
550,303,34.3044,M,2,4,local,STIPreEmigrating,0,79,34,0,1,MARITAL,PAUSED,32,2,0
550,255,33.6797,M,1,2,local,STIPreEmigrating,0,51,87,0,1,INFORMAL,PAUSED,155,1,0
550,255,33.6797,M,2,0,N/A,STIPostImmigrating,0,51,87,0,1,INFORMAL,NORMAL,155,2,2
550,303,34.3044,M,4,0,N/A,STIPostImmigrating,0,79,34,0,1,MARITAL,PAUSED,32,4,0
551,291,36.783,F,4,2,local,STIPreEmigrating,0,13,9,0,1,MARITAL,PAUSED,103,0,4
551,239,24.0742,F,2,1,local,STIPreEmigrating,0,35,41,0,1,INFORMAL,PAUSED,58,2,2
551,239,24.0742,F,1,0,N/A,STIPostImmigrating,0,35,41,0,1,INFORMAL,PAUSED,58,2,1
551,291,36.783,F,2,0,N/A,STIPostImmigrating,0,13,9,0,1,MARITAL,NORMAL,103,2,2
552,227,28.9267,M,4,2,local,STIPreEmigrating,0,71,15,0,1,MARITAL,PAUSED,132,4,0
552,186,42.939,M,3,1,local,STIPreEmigrating,0,70,32,0,1,MARITAL,PAUSED,79,3,0
552,4,41.8502,F,2,3,local,STIPreEmigrating,0,72,78,0,1,MARITAL,PAUSED,232,0,2
552,4,41.8502,F,3,0,N/A,STIPostImmigrating,0,72,78,0,1,MARITAL,NORMAL,232,3,3
552,186,42.939,M,1,0,N/A,STIPostImmigrating,0,70,32,0,0,MARITAL,NORMAL,79,1,1
552,227,28.9267,M,2,0,N/A,STIPostImmigrating,0,71,15,0,1,MARITAL,PAUSED,132,2,0
555,227,28.9267,M,2,3,local,STIPreEmigrating,0,71,15,0,1,MARITAL,PAUSED,132,2,0
555,52,34.6756,F,1,3,local,STIPreEmigrating,0,28,20,0,1,MARITAL,PAUSED,120,0,1
555,52,34.6756,F,3,0,N/A,STIPostImmigrating,0,28,20,0,1,MARITAL,PAUSED,120,0,3
555,227,28.9267,M,3,0,N/A,STIPostImmigrating,0,71,15,0,1,MARITAL,NORMAL,132,3,3
556,53,31.1388,F,1,4,local,STIPreEmigrating,0,50,38,0,1,MARITAL,PAUSED,193,1,1
556,53,31.1388,F,4,0,N/A,STIPostImmigrating,0,50,38,0,1,MARITAL,PAUSED,193,1,4
557,303,34.3044,M,4,2,local,STIPreEmigrating,0,79,34,0,1,MARITAL,PAUSED,32,4,0
557,106,29.7546,F,1,4,local,STIPreEmigrating,0,30,17,0,1,MARITAL,PAUSED,98,0,1
557,106,29.7546,F,4,0,N/A,STIPostImmigrating,0,30,17,0,1,MARITAL,PAUSED,98,0,4
557,303,34.3044,M,2,0,N/A,STIPostImmigrating,0,79,34,0,1,MARITAL,PAUSED,32,2,0
558,44,22.8591,F,4,3,local,STIPreEmigrating,0,89,5,0,0,INFORMAL,PAUSED,99,0,4
558,26,35.9093,F,1,2,local,STIPreEmigrating,0,93,39,0,0,MARITAL,PAUSED,3,1,1
558,26,35.9093,F,2,0,N/A,STIPostImmigrating,0,93,39,0,1,MARITAL,PAUSED,3,1,2
558,44,22.8591,F,3,0,N/A,STIPostImmigrating,0,89,5,0,1,INFORMAL,PAUSED,99,0,3
559,232,54.1515,M,3,1,local,STIPreEmigrating,0,72,82,0,1,MARITAL,PAUSED,4,3,3
559,52,34.6756,F,3,4,local,STIPreEmigrating,0,28,20,0,1,MARITAL,PAUSED,120,0,3
559,52,34.6756,F,4,0,N/A,STIPostImmigrating,0,28,20,0,1,MARITAL,NORMAL,120,4,4
559,232,54.1515,M,1,0,N/A,STIPostImmigrating,0,72,82,0,1,MARITAL,PAUSED,4,1,3
561,298,16.7379,F,4,1,local,STIPreEmigrating,0,88,20,0,1,TRANSITORY,PAUSED,34,0,4
561,176,25.2673,M,3,4,local,STIPreEmigrating,0,60,43,0,1,INFORMAL,PAUSED,315,3,0
561,315,18.9436,F,2,4,local,STIPreEmigrating,0,60,43,0,1,INFORMAL,PAUSED,176,0,2
561,315,18.9436,F,4,0,N/A,STIPostImmigrating,0,60,43,0,1,INFORMAL,PAUSED,176,0,4
561,176,25.2673,M,4,0,N/A,STIPostImmigrating,0,60,43,0,1,INFORMAL,NORMAL,315,4,4
561,298,16.7379,F,1,0,N/A,STIPostImmigrating,0,88,20,0,1,TRANSITORY,NORMAL,34,1,1
562,40,26.5128,F,3,1,local,STIPreEmigrating,0,45,38,0,1,INFORMAL,PAUSED,70,0,3
562,70,36.8362,M,1,2,local,STIPreEmigrating,0,45,38,0,1,INFORMAL,PAUSED,40,1,0
562,70,36.8362,M,2,0,N/A,STIPostImmigrating,0,45,38,0,1,INFORMAL,PAUSED,40,2,0
562,40,26.5128,F,1,0,N/A,STIPostImmigrating,0,45,38,0,1,INFORMAL,PAUSED,70,0,1
564,90,24.4969,F,3,1,local,STIPreEmigrating,0,85,43,0,1,INFORMAL,PAUSED,237,0,3
564,90,24.4969,F,1,0,N/A,STIPostImmigrating,0,85,43,0,1,INFORMAL,NORMAL,237,1,1
565,337,48.0855,M,3,4,local,STIPreEmigrating,0,54,48,0,1,MARITAL,PAUSED,194,3,0
565,132,26.7182,F,3,1,local,STIPreEmigrating,0,71,17,0,1,MARITAL,PAUSED,227,3,3
565,132,26.7182,F,1,0,N/A,STIPostImmigrating,0,71,17,0,1,MARITAL,PAUSED,227,3,1
565,337,48.0855,M,4,0,N/A,STIPostImmigrating,0,54,48,0,1,MARITAL,PAUSED,194,4,0
566,108,26.747,M,4,3,local,STIPreEmigrating,0,56,45,0,1,MARITAL,PAUSED,159,4,4
566,108,26.747,M,3,0,N/A,STIPostImmigrating,0,56,45,0,1,MARITAL,PAUSED,159,3,4
568,238,18.8544,M,3,1,local,STIPreEmigrating,0,53,54,0,1,INFORMAL,PAUSED,288,3,0
568,240,36.4901,F,3,4,local,STIPreEmigrating,0,49,7,0,1,MARITAL,PAUSED,145,0,3
568,298,16.7379,F,1,4,local,STIPreEmigrating,0,88,22,0,1,TRANSITORY,PAUSED,34,1,1
568,298,16.7379,F,4,0,N/A,STIPostImmigrating,0,88,22,0,1,TRANSITORY,PAUSED,34,1,4
568,240,36.4901,F,4,0,N/A,STIPostImmigrating,0,49,7,0,1,MARITAL,PAUSED,145,0,4
568,238,18.8544,M,1,0,N/A,STIPostImmigrating,0,53,54,0,1,INFORMAL,PAUSED,288,1,0
569,4,41.8502,F,3,1,local,STIPreEmigrating,0,72,82,0,1,MARITAL,PAUSED,232,0,3
569,165,36.7994,M,3,4,local,STIPreEmigrating,0,102,6,0,0,INFORMAL,PAUSED,122,3,3
569,165,36.7994,M,4,0,N/A,STIPostImmigrating,0,102,6,0,1,INFORMAL,PAUSED,122,4,3
569,4,41.8502,F,1,0,N/A,STIPostImmigrating,0,72,82,0,1,MARITAL,NORMAL,232,1,1
570,101,31.0788,F,4,1,local,STIPreEmigrating,0,24,68,0,1,MARITAL,PAUSED,49,0,4
570,46,16.6303,M,1,2,local,STIPreEmigrating,0,101,1,0,1,TRANSITORY,PAUSED,111,1,0
570,46,16.6303,M,2,0,N/A,STIPostImmigrating,0,101,1,0,0,TRANSITORY,NORMAL,111,2,2
570,101,31.0788,F,1,0,N/A,STIPostImmigrating,0,24,68,0,1,MARITAL,PAUSED,49,0,1
571,298,16.7379,F,4,1,local,STIPreEmigrating,0,88,22,0,1,TRANSITORY,PAUSED,34,0,4
571,89,14.8802,F,1,4,local,STIPreEmigrating,0,82,11,0,1,INFORMAL,PAUSED,262,0,1
571,89,14.8802,F,4,0,N/A,STIPostImmigrating,0,82,11,0,1,INFORMAL,PAUSED,262,0,4
571,298,16.7379,F,1,0,N/A,STIPostImmigrating,0,88,22,0,1,TRANSITORY,NORMAL,34,1,1
572,155,29.2941,F,2,4,local,STIPreEmigrating,0,51,90,0,1,INFORMAL,PAUSED,255,2,2
572,155,29.2941,F,4,0,N/A,STIPostImmigrating,0,51,90,0,1,INFORMAL,PAUSED,255,2,4
573,197,31.6912,F,3,4,local,STIPreEmigrating,0,18,23,0,1,MARITAL,PAUSED,113,0,3
573,197,31.6912,F,4,0,N/A,STIPostImmigrating,0,18,23,0,1,MARITAL,PAUSED,113,0,4
574,129,23.857,F,4,3,local,STIPreEmigrating,0,77,50,0,1,INFORMAL,PAUSED,133,4,4
574,165,36.7994,M,4,2,local,STIPreEmigrating,0,102,6,0,1,INFORMAL,PAUSED,122,4,0
574,137,72.7589,F,1,4,local,STIPreEmigrating,0,99,29,0,0,MARITAL,PAUSED,310,1,1
574,137,72.7589,F,4,0,N/A,STIPostImmigrating,0,99,29,0,1,MARITAL,PAUSED,310,1,4
574,165,36.7994,M,2,0,N/A,STIPostImmigrating,0,102,6,0,1,INFORMAL,PAUSED,122,2,0
574,129,23.857,F,3,0,N/A,STIPostImmigrating,0,77,50,0,1,INFORMAL,PAUSED,133,4,3
575,141,25.7552,M,4,1,local,STIPreEmigrating,0,84,34,0,1,TRANSITORY,PAUSED,119,4,0
575,345,19.4546,M,3,4,local,STIPreEmigrating,0,92,25,0,1,TRANSITORY,PAUSED,264,3,0
575,251,30.8256,M,3,2,local,STIPreEmigrating,0,80,69,0,1,MARITAL,PAUSED,45,3,0
575,262,17.1071,M,2,1,local,STIPreEmigrating,0,82,11,0,1,INFORMAL,PAUSED,89,2,0
575,79,37.1154,F,1,2,local,STIPreEmigrating,0,70,43,0,0,MARITAL,PAUSED,186,1,1
575,79,37.1154,F,2,0,N/A,STIPostImmigrating,0,70,43,0,1,MARITAL,PAUSED,186,1,2
575,262,17.1071,M,1,0,N/A,STIPostImmigrating,0,82,11,0,1,INFORMAL,PAUSED,89,1,0
575,251,30.8256,M,2,0,N/A,STIPostImmigrating,0,80,69,0,1,MARITAL,NORMAL,45,2,2
575,345,19.4546,M,4,0,N/A,STIPostImmigrating,0,92,25,0,1,TRANSITORY,NORMAL,264,4,4
575,141,25.7552,M,1,0,N/A,STIPostImmigrating,0,84,34,0,1,TRANSITORY,NORMAL,119,1,1
577,345,19.4546,M,4,1,local,STIPreEmigrating,0,92,25,0,1,TRANSITORY,PAUSED,264,4,4
577,146,50.5656,F,3,1,local,STIPreEmigrating,0,39,43,0,1,MARITAL,PAUSED,78,0,3
577,118,31.2524,F,1,3,local,STIPreEmigrating,0,14,117,0,1,TRANSITORY,PAUSED,202,1,1
577,118,31.2524,F,3,0,N/A,STIPostImmigrating,0,14,117,0,1,TRANSITORY,PAUSED,202,1,3
577,146,50.5656,F,1,0,N/A,STIPostImmigrating,0,39,43,0,1,MARITAL,NORMAL,78,1,1
577,345,19.4546,M,1,0,N/A,STIPostImmigrating,0,92,25,0,1,TRANSITORY,PAUSED,264,1,4
578,248,18.4143,F,4,3,local,STIPreEmigrating,0,87,27,0,1,TRANSITORY,PAUSED,24,0,4
578,137,72.7589,F,4,2,local,STIPreEmigrating,0,99,29,0,1,MARITAL,PAUSED,310,0,4
578,306,18.3938,F,2,1,local,STIPreEmigrating,0,103,16,0,0,INFORMAL,PAUSED,309,2,2
578,306,18.3938,F,1,0,N/A,STIPostImmigrating,0,103,16,0,1,INFORMAL,PAUSED,309,2,1
578,137,72.7589,F,2,0,N/A,STIPostImmigrating,0,99,29,0,1,MARITAL,PAUSED,310,0,2
578,248,18.4143,F,3,0,N/A,STIPostImmigrating,0,87,27,0,1,TRANSITORY,PAUSED,24,0,3
579,66,64.7279,M,1,3,local,STIPreEmigrating,0,59,32,0,1,MARITAL,PAUSED,173,1,0
579,66,64.7279,M,3,0,N/A,STIPostImmigrating,0,59,32,0,1,MARITAL,PAUSED,173,3,0
580,44,22.8591,F,3,2,local,STIPreEmigrating,0,89,5,0,1,INFORMAL,PAUSED,99,0,3
580,281,42.2534,M,2,4,local,STIPreEmigrating,0,32,46,0,1,MARITAL,PAUSED,177,2,0
580,281,42.2534,M,4,0,N/A,STIPostImmigrating,0,32,46,0,1,MARITAL,NORMAL,177,4,4
580,44,22.8591,F,2,0,N/A,STIPostImmigrating,0,89,5,0,1,INFORMAL,NORMAL,99,2,2
581,240,36.4901,F,4,3,local,STIPreEmigrating,0,49,7,0,1,MARITAL,PAUSED,145,0,4
581,177,38.5343,F,4,1,local,STIPreEmigrating,0,32,46,0,1,MARITAL,PAUSED,281,4,4
581,111,18.9678,F,2,1,local,STIPreEmigrating,0,101,6,0,0,TRANSITORY,PAUSED,46,2,2
581,111,18.9678,F,1,0,N/A,STIPostImmigrating,0,101,6,0,1,TRANSITORY,PAUSED,46,2,1
581,177,38.5343,F,1,0,N/A,STIPostImmigrating,0,32,46,0,1,MARITAL,PAUSED,281,4,1
581,240,36.4901,F,3,0,N/A,STIPostImmigrating,0,49,7,0,1,MARITAL,PAUSED,145,0,3
582,292,31.5803,F,3,1,local,STIPreEmigrating,0,52,81,0,1,INFORMAL,PAUSED,96,0,3
582,292,31.5803,F,1,0,N/A,STIPostImmigrating,0,52,81,0,1,INFORMAL,PAUSED,96,0,1
583,227,28.9267,M,3,2,local,STIPreEmigrating,0,71,17,0,1,MARITAL,PAUSED,132,3,0
583,200,26.5429,F,1,3,local,STIPreEmigrating,0,57,38,0,1,MARITAL,PAUSED,307,0,1
583,200,26.5429,F,3,0,N/A,STIPostImmigrating,0,57,38,0,1,MARITAL,PAUSED,307,0,3
583,227,28.9267,M,2,0,N/A,STIPostImmigrating,0,71,17,0,1,MARITAL,PAUSED,132,2,0
584,173,65.8784,F,4,1,local,STIPreEmigrating,0,59,32,0,1,MARITAL,PAUSED,66,0,4
584,173,65.8784,F,1,0,N/A,STIPostImmigrating,0,59,32,0,1,MARITAL,PAUSED,66,0,1
585,272,26.1728,M,3,1,local,STIPreEmigrating,0,105,4,0,0,TRANSITORY,PAUSED,168,3,3
585,46,16.6303,M,2,1,local,STIPreEmigrating,0,101,6,0,0,TRANSITORY,PAUSED,111,2,0
585,146,50.5656,F,1,4,local,STIPreEmigrating,0,39,44,0,1,MARITAL,PAUSED,78,1,1
585,146,50.5656,F,4,0,N/A,STIPostImmigrating,0,39,44,0,1,MARITAL,PAUSED,78,1,4
585,46,16.6303,M,1,0,N/A,STIPostImmigrating,0,101,6,0,1,TRANSITORY,NORMAL,111,1,1
585,272,26.1728,M,1,0,N/A,STIPostImmigrating,0,105,4,0,1,TRANSITORY,PAUSED,168,1,3
586,262,17.1071,M,1,3,local,STIPreEmigrating,0,82,11,0,1,INFORMAL,PAUSED,89,1,0
586,262,17.1071,M,3,0,N/A,STIPostImmigrating,0,82,11,0,1,INFORMAL,PAUSED,89,3,0
587,303,34.3044,M,2,4,local,STIPreEmigrating,0,79,34,0,1,MARITAL,PAUSED,32,2,0
587,303,34.3044,M,4,0,N/A,STIPostImmigrating,0,79,34,0,1,MARITAL,PAUSED,32,4,0
588,307,29.0052,M,2,3,local,STIPreEmigrating,0,57,38,0,1,MARITAL,PAUSED,200,2,0
588,90,24.4969,F,1,2,local,STIPreEmigrating,0,85,50,0,1,INFORMAL,PAUSED,237,1,1
588,90,24.4969,F,2,0,N/A,STIPostImmigrating,0,85,50,0,1,INFORMAL,PAUSED,237,1,2
588,307,29.0052,M,3,0,N/A,STIPostImmigrating,0,57,38,0,1,MARITAL,NORMAL,200,3,3
589,285,19.1816,F,3,4,local,STIPreEmigrating,0,95,20,0,0,INFORMAL,PAUSED,275,0,3
589,285,19.1816,F,4,0,N/A,STIPostImmigrating,0,95,20,0,1,INFORMAL,PAUSED,275,0,4
591,345,19.4546,M,1,4,local,STIPreEmigrating,0,92,25,0,1,TRANSITORY,PAUSED,264,1,0
591,345,19.4546,M,4,0,N/A,STIPostImmigrating,0,92,25,0,1,TRANSITORY,NORMAL,264,4,4
592,337,48.0855,M,4,2,local,STIPreEmigrating,0,54,48,0,1,MARITAL,PAUSED,194,4,0
592,327,55.6602,M,3,2,local,STIPreEmigrating,0,64,60,0,1,MARITAL,PAUSED,336,3,0
592,327,55.6602,M,2,0,N/A,STIPostImmigrating,0,64,60,0,1,MARITAL,PAUSED,336,2,0
592,337,48.0855,M,2,0,N/A,STIPostImmigrating,0,54,48,0,1,MARITAL,PAUSED,194,2,0
593,222,20.2736,M,1,2,local,STIPreEmigrating,0,94,38,0,0,TRANSITORY,PAUSED,50,1,1
593,222,20.2736,M,2,0,N/A,STIPostImmigrating,0,94,38,0,1,TRANSITORY,PAUSED,50,2,1
594,37,35.5539,M,4,1,local,STIPreEmigrating,0,107,5,0,0,TRANSITORY,PAUSED,151,4,4
594,8,51.801,M,2,3,local,STIPreEmigrating,0,76,31,0,1,MARITAL,PAUSED,121,2,0
594,68,41.5232,M,2,3,local,STIPreEmigrating,0,48,29,0,1,MARITAL,PAUSED,60,2,0
594,173,65.8784,F,1,4,local,STIPreEmigrating,0,59,32,0,1,MARITAL,PAUSED,66,0,1
